,X,DOSE,DOSE_UNIT,RECOMP_DOSE
740,3017886003,0.6,mg/kg,NA
741,3017886002,0,mg/kg,NA
742,3017886001,0,mg/kg,NA
743,3017885030,0,mg/kg,NA
744,3017885029,1,mg/kg,NA
745,3017885028,1,mg/kg,NA
746,3017885027,1,mg/kg,NA
747,3017885026,0.3,mg/kg,NA
748,3017885025,0.3,mg/kg,NA
749,3017885024,0.3,mg/kg,NA
750,3017885023,2,mg/kg,NA
751,3017885022,2,mg/kg,NA
752,3017885021,2,mg/kg,NA
753,3017885020,0.6,mg/kg,NA
754,3017885018,0.6,mg/kg,NA
755,3017885017,0,mg/kg,NA
756,3017885016,0,mg/kg,NA
757,3017885015,0,mg/kg,NA
758,3017885014,2,mg/kg,NA
759,3017885013,2,mg/kg,NA
760,3017885012,2,mg/kg,NA
761,3017885011,0.6,mg/kg,NA
762,3017885010,0.6,mg/kg,NA
763,3017885009,0,mg/kg,NA
764,3017885008,0,mg/kg,NA
765,3017885007,0,mg/kg,NA
766,3017885006,2,mg/kg,NA
767,3017885005,2,mg/kg,NA
768,3017885004,2,mg/kg,NA
769,3017885003,0.6,mg/kg,NA
770,3017885002,0.6,mg/kg,NA
771,3017885001,0.6,mg/kg,NA
772,3017884030,0,mg/kg,NA
773,3017884029,0,mg/kg,NA
774,3017884028,0,mg/kg,NA
775,3017884027,0.6,mg/kg,NA
776,3017884026,0.6,mg/kg,NA
777,3017884025,0.6,mg/kg,NA
778,3017884024,0,mg/kg,NA
779,3017884018,2,mg/kg,NA
780,3017884017,2,mg/kg,NA
781,3017884016,2,mg/kg,NA
782,3017884015,0.6,mg/kg,NA
783,3017884014,0.6,mg/kg,NA
784,3017884013,0.6,mg/kg,NA
785,3017884012,0,mg/kg,NA
786,3017884011,0,mg/kg,NA
787,3017884010,0,mg/kg,NA
788,3017884009,0.6,mg/kg,NA
789,3017884008,0.6,mg/kg,NA
790,3017884007,0.6,mg/kg,NA
791,3017884006,0,mg/kg,NA
792,3017884005,0,mg/kg,NA
793,3017884004,0,mg/kg,NA
794,3017883027,0.1,mg/kg,NA
795,3017883026,0.1,mg/kg,NA
796,3017883025,0.1,mg/kg,NA
797,3017883024,0,mg/kg,NA
798,3017883023,0,mg/kg,NA
799,3017883022,0,mg/kg,NA
800,3017883021,1,mg/kg,NA
801,3017883020,1,mg/kg,NA
802,3017883019,1,mg/kg,NA
803,3017883018,0.3,mg/kg,NA
804,3017883017,0.3,mg/kg,NA
805,3017883016,0.3,mg/kg,NA
806,3017883015,0.1,mg/kg,NA
807,3017883014,0.1,mg/kg,NA
808,3017883013,0.1,mg/kg,NA
809,3017883012,0,mg/kg,NA
810,3017883011,0,mg/kg,NA
811,3017883010,0,mg/kg,NA
812,3017883009,1,mg/kg,NA
813,3017883008,1,mg/kg,NA
814,3017883007,1,mg/kg,NA
815,3017883006,0.3,mg/kg,NA
816,3017883005,0.3,mg/kg,NA
817,3017883004,0.3,mg/kg,NA
818,3017883003,0.1,mg/kg,NA
819,3017883002,0.1,mg/kg,NA
820,3017883001,0.1,mg/kg,NA
821,3017882030,0,mg/kg,NA
822,3017882029,0,mg/kg,NA
823,3017882028,0,mg/kg,NA
824,3017882027,1,mg/kg,NA
825,3017882026,1,mg/kg,NA
826,3017882025,1,mg/kg,NA
827,3017882024,0.3,mg/kg,NA
828,3017882023,0.3,mg/kg,NA
829,3017882022,0.3,mg/kg,NA
830,3017882021,0.1,mg/kg,NA
831,3017882020,0.1,mg/kg,NA
832,3017882019,0.1,mg/kg,NA
833,3017882018,0,mg/kg,NA
834,3017882017,0,mg/kg,NA
835,3017882016,0,mg/kg,NA
836,3017882015,1,mg/kg,NA
837,3017882014,1,mg/kg,NA
838,3017882013,1,mg/kg,NA
839,3017882012,0.3,mg/kg,NA
840,3017882011,0.3,mg/kg,NA
841,3017882010,0.3,mg/kg,NA
842,3017882009,0.1,mg/kg,NA
843,3017882008,0.1,mg/kg,NA
844,3017882007,0.1,mg/kg,NA
845,3017882006,0,mg/kg,NA
846,3017882005,0,mg/kg,NA
847,3017882004,0,mg/kg,NA
848,3017882003,1,mg/kg,NA
849,3017882002,1,mg/kg,NA
850,3017882001,1,mg/kg,NA
851,3017881030,0.3,mg/kg,NA
852,3017881029,0.3,mg/kg,NA
853,3017881028,0.3,mg/kg,NA
854,3017881027,0.1,mg/kg,NA
855,3017881026,0.1,mg/kg,NA
856,3017881025,0.1,mg/kg,NA
857,3017881024,0,mg/kg,NA
858,3017881023,0,mg/kg,NA
859,3017881022,0,mg/kg,NA
860,3017881021,1,mg/kg,NA
861,3017881020,1,mg/kg,NA
862,3017881019,1,mg/kg,NA
863,3017881018,0.3,mg/kg,NA
864,3017881017,0.3,mg/kg,NA
865,3017881016,0.3,mg/kg,NA
866,3017881015,0.1,mg/kg,NA
867,3017881014,0.1,mg/kg,NA
868,3017881013,0.1,mg/kg,NA
869,3017881012,0,mg/kg,NA
870,3017881011,0,mg/kg,NA
871,3017881010,0,mg/kg,NA
872,3017881009,1,mg/kg,NA
873,3017881008,1,mg/kg,NA
874,3017881007,1,mg/kg,NA
875,3017881006,0.3,mg/kg,NA
876,3017881005,0.3,mg/kg,NA
877,3017881004,0.3,mg/kg,NA
878,3017881003,0.1,mg/kg,NA
879,3017881002,0.1,mg/kg,NA
880,3017881001,0.1,mg/kg,NA
881,3017880030,0,mg/kg,NA
882,3017880029,0,mg/kg,NA
883,3017880028,0,mg/kg,NA
884,3017876020,0,mg/kg,NA
885,3017876019,30,mg/kg,NA
886,3017876018,30,mg/kg,NA
887,3017876017,3,mg/kg,NA
888,3017876016,100,mg/kg,NA
889,3017876015,100,mg/kg,NA
890,3017876014,100,mg/kg,NA
891,3017876013,30,mg/kg,NA
892,3017876012,30,mg/kg,NA
893,3017876011,30,mg/kg,NA
894,3017876010,10,mg/kg,NA
895,3017876009,10,mg/kg,NA
896,3017876008,10,mg/kg,NA
897,3017876007,0,mg/kg,NA
898,3017876006,0,mg/kg,NA
899,3017876005,0,mg/kg,NA
900,3017876004,100,mg/kg,NA
901,3017876003,100,mg/kg,NA
902,3017876002,100,mg/kg,NA
903,3017876001,30,mg/kg,NA
904,3017875030,30,mg/kg,NA
905,3017875029,30,mg/kg,NA
906,3017875028,10,mg/kg,NA
907,3017875027,10,mg/kg,NA
908,3017875026,10,mg/kg,NA
909,3017875025,0,mg/kg,NA
910,3017875024,0,mg/kg,NA
911,3017875023,0,mg/kg,NA
912,3017875022,100,mg/kg,NA
913,3017875021,100,mg/kg,NA
914,3017875020,100,mg/kg,NA
915,3017875019,30,mg/kg,NA
916,3017875018,30,mg/kg,NA
917,3017875017,30,mg/kg,NA
918,3017875016,10,mg/kg,NA
919,3017875015,10,mg/kg,NA
920,3017875014,10,mg/kg,NA
921,3017875013,0,mg/kg,NA
922,3017875012,0,mg/kg,NA
923,3017875011,0,mg/kg,NA
924,3017875010,100,mg/kg,NA
925,3017875009,100,mg/kg,NA
926,3017875008,100,mg/kg,NA
927,3017875007,30,mg/kg,NA
928,3017875006,30,mg/kg,NA
929,3017875005,30,mg/kg,NA
930,3017875004,10,mg/kg,NA
931,3017875003,10,mg/kg,NA
932,3017875002,10,mg/kg,NA
933,3017875001,0,mg/kg,NA
934,3017874030,0,mg/kg,NA
935,3017874029,2000,mg/kg,NA
936,3017874028,2000,mg/kg,NA
937,3017874027,2000,mg/kg,NA
938,3017874026,1000,mg/kg,NA
939,3017874025,1000,mg/kg,NA
940,3017874024,1000,mg/kg,NA
941,3017874023,300,mg/kg,NA
942,3017874022,300,mg/kg,NA
943,3017874021,300,mg/kg,NA
944,3017874020,0,mg/kg,NA
945,3017874019,0,mg/kg,NA
946,3017874018,0,mg/kg,NA
947,3017874017,2000,mg/kg,NA
948,3017874016,2000,mg/kg,NA
949,3017874015,2000,mg/kg,NA
950,3017874014,1000,mg/kg,NA
951,3017874013,1000,mg/kg,NA
952,3017874012,1000,mg/kg,NA
953,3017874011,300,mg/kg,NA
954,3017874010,300,mg/kg,NA
955,3017874009,300,mg/kg,NA
956,3017874008,0,mg/kg,NA
957,3017874007,0,mg/kg,NA
958,3017874006,0,mg/kg,NA
959,3017874005,2000,mg/kg,NA
960,3017874004,2000,mg/kg,NA
961,3017874003,2000,mg/kg,NA
962,3017874002,1000,mg/kg,NA
963,3017874001,1000,mg/kg,NA
964,3017873030,1000,mg/kg,NA
965,3017873029,300,mg/kg,NA
966,3017873028,300,mg/kg,NA
967,3017873027,300,mg/kg,NA
968,3017873026,0,mg/kg,NA
969,3017873025,0,mg/kg,NA
970,3017873024,0,mg/kg,NA
971,3017873023,2000,mg/kg,NA
972,3017873022,2000,mg/kg,NA
973,3017873021,2000,mg/kg,NA
974,3017873020,1000,mg/kg,NA
975,3017873019,1000,mg/kg,NA
976,3017873018,1000,mg/kg,NA
977,3017873017,300,mg/kg,NA
978,3017873016,300,mg/kg,NA
979,3017873015,300,mg/kg,NA
980,3017873014,0,mg/kg,NA
981,3017873013,0,mg/kg,NA
982,3017873012,0,mg/kg,NA
983,3017873011,30,mg/kg,NA
984,3017873010,10,mg/kg,NA
985,3017873009,10,mg/kg,NA
986,3017873008,10,mg/kg,NA
987,3017873007,3,mg/kg,NA
988,3017873006,3,mg/kg,NA
989,3017873005,0,mg/kg,NA
990,3017873004,0,mg/kg,NA
991,3017873003,0,mg/kg,NA
992,3017873002,30,mg/kg,NA
993,3017873001,30,mg/kg,NA
994,3017872030,30,mg/kg,NA
995,3017872029,10,mg/kg,NA
996,3017872028,10,mg/kg,NA
997,3017872027,10,mg/kg,NA
998,3017872026,3,mg/kg,NA
999,3017872025,3,mg/kg,NA
1000,3017872024,3,mg/kg,NA
1001,3017872023,0,mg/kg,NA
1002,3017872022,0,mg/kg,NA
1003,3017872021,0,mg/kg,NA
1004,3017872020,30,mg/kg,NA
1005,3017872019,30,mg/kg,NA
1006,3017872018,30,mg/kg,NA
1007,3017872017,10,mg/kg,NA
1008,3017872016,10,mg/kg,NA
1009,3017872015,10,mg/kg,NA
1010,3017872014,3,mg/kg,NA
1011,3017872013,3,mg/kg,NA
1012,3017872012,3,mg/kg,NA
1013,3017872011,0,mg/kg,NA
1014,3017872010,0,mg/kg,NA
1015,3017872009,0,mg/kg,NA
1016,3017872008,30,mg/kg,NA
1017,3017872007,30,mg/kg,NA
1018,3017872006,30,mg/kg,NA
1019,3017872005,10,mg/kg,NA
1020,3017872004,10,mg/kg,NA
1021,3017872003,10,mg/kg,NA
1022,3017872002,3,mg/kg,NA
1023,3017872001,3,mg/kg,NA
1024,3017871030,3,mg/kg,NA
1025,3017871029,0,mg/kg,NA
1026,3017871028,0,mg/kg,NA
1027,3017871027,0,mg/kg,NA
1028,3017871026,300,mg/kg,NA
1029,3017871025,300,mg/kg,NA
1030,3017871024,300,mg/kg,NA
1031,3017871023,100,mg/kg,NA
1032,3017871022,100,mg/kg,NA
1033,3017871021,100,mg/kg,NA
1034,3017871020,30,mg/kg,NA
1035,3017871019,30,mg/kg,NA
1036,3017871018,30,mg/kg,NA
1037,3017871017,0,mg/kg,NA
1038,3017871016,0,mg/kg,NA
1039,3017871015,0,mg/kg,NA
1040,3017871014,300,mg/kg,NA
1041,3017871013,300,mg/kg,NA
1042,3017871012,300,mg/kg,NA
1043,3017871011,100,mg/kg,NA
1044,3017871010,100,mg/kg,NA
1045,3017871009,100,mg/kg,NA
1046,3017871008,30,mg/kg,NA
1047,3017871007,30,mg/kg,NA
1048,3017871006,30,mg/kg,NA
1049,3017871005,0,mg/kg,NA
1050,3017871004,0,mg/kg,NA
1051,3017871003,0,mg/kg,NA
1052,3017871002,30,mg/kg,NA
1053,3017871001,30,mg/kg,NA
1054,3017870030,30,mg/kg,NA
1055,3017870029,10,mg/kg,NA
1056,3017870028,10,mg/kg,NA
1057,3017870027,10,mg/kg,NA
1058,3017870026,3,mg/kg,NA
1059,3017870025,3,mg/kg,NA
1060,3017870024,3,mg/kg,NA
1061,3017870023,0,mg/kg,NA
1062,3017870022,0,mg/kg,NA
1063,3017870021,0,mg/kg,NA
1064,3017870020,30,mg/kg,NA
1065,3017870019,30,mg/kg,NA
1066,3017870018,30,mg/kg,NA
1067,3017870017,10,mg/kg,NA
1068,3017870016,10,mg/kg,NA
1069,3017870015,10,mg/kg,NA
1070,3017870014,3,mg/kg,NA
1071,3017870013,3,mg/kg,NA
1072,3017870012,3,mg/kg,NA
1073,3017870011,0,mg/kg,NA
1074,3017870010,0,mg/kg,NA
1075,3017870009,0,mg/kg,NA
1076,3017870008,30,mg/kg,NA
1077,3017870007,30,mg/kg,NA
1078,3017870006,30,mg/kg,NA
1079,3017870005,10,mg/kg,NA
1080,3017870004,10,mg/kg,NA
1081,3017870003,10,mg/kg,NA
1082,3017870002,3,mg/kg,NA
1083,3017870001,3,mg/kg,NA
1084,3017869030,3,mg/kg,NA
1085,3017869029,0,mg/kg,NA
1086,3017869028,0,mg/kg,NA
1087,3017869027,0,mg/kg,NA
1088,3017869026,30,mg/kg,NA
1089,3017869025,30,mg/kg,NA
1090,3017869024,30,mg/kg,NA
1091,3017869023,10,mg/kg,NA
1092,3017869022,10,mg/kg,NA
1093,3017869021,10,mg/kg,NA
1094,3017869020,3,mg/kg,NA
1095,3017869019,3,mg/kg,NA
1096,3017869018,3,mg/kg,NA
1097,3017869017,0,mg/kg,NA
1098,3017869016,0,mg/kg,NA
1099,3017869015,0,mg/kg,NA
1100,3017869014,2000,mg/kg,NA
1101,3017869013,2000,mg/kg,NA
1102,3017869012,1000,mg/kg,NA
1103,3017869011,1000,mg/kg,NA
1104,3017869010,1000,mg/kg,NA
1105,3017869009,300,mg/kg,NA
1106,3017869008,300,mg/kg,NA
1107,3017869007,300,mg/kg,NA
1108,3017869006,0,mg/kg,NA
1109,3017869005,0,mg/kg,NA
1110,3017869004,0,mg/kg,NA
1111,3017869003,2000,mg/kg,NA
1112,3017869002,2000,mg/kg,NA
1113,3017869001,2000,mg/kg,NA
1114,3017868030,1000,mg/kg,NA
1115,3017868029,1000,mg/kg,NA
1116,3017868028,1000,mg/kg,NA
1117,3017868027,300,mg/kg,NA
1118,3017868026,300,mg/kg,NA
1119,3017868025,300,mg/kg,NA
1120,3017868024,0,mg/kg,NA
1121,3017868023,0,mg/kg,NA
1122,3017868022,0,mg/kg,NA
1123,3017868021,2000,mg/kg,NA
1124,3017868020,2000,mg/kg,NA
1125,3017868019,2000,mg/kg,NA
1126,3017868018,1000,mg/kg,NA
1127,3017868017,1000,mg/kg,NA
1128,3017868016,1000,mg/kg,NA
1129,3017868015,300,mg/kg,NA
1130,3017868014,300,mg/kg,NA
1131,3017868013,300,mg/kg,NA
1132,3017868012,0,mg/kg,NA
1133,3017868011,0,mg/kg,NA
1134,3017868010,0,mg/kg,NA
1135,3017868009,2000,mg/kg,NA
1136,3017868008,2000,mg/kg,NA
1137,3017868007,2000,mg/kg,NA
1138,3017868006,1000,mg/kg,NA
1139,3017868005,1000,mg/kg,NA
1140,3017868004,1000,mg/kg,NA
1141,3017868003,300,mg/kg,NA
1142,3017868002,300,mg/kg,NA
1143,3017868001,300,mg/kg,NA
1144,3017867030,0,mg/kg,NA
1145,3017867029,0,mg/kg,NA
1146,3017867028,0,mg/kg,NA
1147,3017867027,300,mg/kg,NA
1148,3017867026,300,mg/kg,NA
1149,3017867025,300,mg/kg,NA
1150,3017867024,100,mg/kg,NA
1151,3017867023,100,mg/kg,NA
1152,3017867022,100,mg/kg,NA
1153,3017867021,30,mg/kg,NA
1154,3017867020,30,mg/kg,NA
1155,3017867019,30,mg/kg,NA
1156,3017867018,0,mg/kg,NA
1157,3017867017,0,mg/kg,NA
1158,3017867016,0,mg/kg,NA
1159,3017867015,300,mg/kg,NA
1160,3017867014,300,mg/kg,NA
1161,3017867013,300,mg/kg,NA
1162,3017867012,100,mg/kg,NA
1163,3017867011,100,mg/kg,NA
1164,3017867010,100,mg/kg,NA
1165,3017867009,30,mg/kg,NA
1166,3017867008,30,mg/kg,NA
1167,3017867007,30,mg/kg,NA
1168,3017867006,0,mg/kg,NA
1169,3017867005,0,mg/kg,NA
1170,3017867004,0,mg/kg,NA
1171,3017867003,20,mg/kg,NA
1172,3017867002,50,mg/kg,NA
1173,3017867001,60,mg/kg,NA
1174,3017866030,60,mg/kg,NA
1175,3017866029,60,mg/kg,NA
1176,3017866028,20,mg/kg,NA
1177,3017866027,20,mg/kg,NA
1178,3017866026,20,mg/kg,NA
1179,3017866025,6,mg/kg,NA
1180,3017866024,6,mg/kg,NA
1181,3017866023,6,mg/kg,NA
1182,3017866022,0,mg/kg,NA
1183,3017866021,0,mg/kg,NA
1184,3017866020,0,mg/kg,NA
1185,3017866019,60,mg/kg,NA
1186,3017866018,60,mg/kg,NA
1187,3017866017,60,mg/kg,NA
1188,3017866016,20,mg/kg,NA
1189,3017866015,20,mg/kg,NA
1190,3017866014,20,mg/kg,NA
1191,3017866013,6,mg/kg,NA
1192,3017866012,6,mg/kg,NA
1193,3017866011,6,mg/kg,NA
1194,3017866010,0,mg/kg,NA
1195,3017866009,0,mg/kg,NA
1196,3017866008,0,mg/kg,NA
1197,3017866007,60,mg/kg,NA
1198,3017866006,60,mg/kg,NA
1199,3017866005,60,mg/kg,NA
1200,3017866004,20,mg/kg,NA
1201,3017866003,20,mg/kg,NA
1202,3017866002,20,mg/kg,NA
1203,3017866001,6,mg/kg,NA
1204,3017865030,6,mg/kg,NA
1205,3017865029,6,mg/kg,NA
1206,3017865028,0,mg/kg,NA
1207,3017865027,0,mg/kg,NA
1208,3017865026,0,mg/kg,NA
1209,3017865025,60,mg/kg,NA
1210,3017865024,60,mg/kg,NA
1211,3017865023,60,mg/kg,NA
1212,3017865022,20,mg/kg,NA
1213,3017865021,20,mg/kg,NA
1214,3017865020,20,mg/kg,NA
1215,3017865019,6,mg/kg,NA
1216,3017865018,6,mg/kg,NA
1217,3017865017,6,mg/kg,NA
1218,3017865016,0,mg/kg,NA
1219,3017865015,0,mg/kg,NA
1220,3017865014,0,mg/kg,NA
1221,3017865013,60,mg/kg,NA
1222,3017865012,60,mg/kg,NA
1223,3017865011,60,mg/kg,NA
1224,3017865010,20,mg/kg,NA
1225,3017865009,20,mg/kg,NA
1226,3017865008,20,mg/kg,NA
1227,3017865007,6,mg/kg,NA
1228,3017865006,6,mg/kg,NA
1229,3017865005,6,mg/kg,NA
1230,3017865004,0,mg/kg,NA
1231,3017865003,0,mg/kg,NA
1232,3017865002,0,mg/kg,NA
1233,3017865001,60,mg/kg,NA
1234,3017864030,60,mg/kg,NA
1235,3017864029,60,mg/kg,NA
1236,3017864028,20,mg/kg,NA
1237,3017864027,20,mg/kg,NA
1238,3017864026,20,mg/kg,NA
1239,3017864025,6,mg/kg,NA
1240,3017864024,6,mg/kg,NA
1241,3017864023,6,mg/kg,NA
1242,3017864022,0,mg/kg,NA
1243,3017864021,0,mg/kg,NA
1244,3017864020,0,mg/kg,NA
1245,3017864015,60,mg/kg,NA
1246,3017864014,60,mg/kg,NA
1247,3017864013,60,mg/kg,NA
1248,3017864012,20,mg/kg,NA
1249,3017864011,20,mg/kg,NA
1250,3017864010,20,mg/kg,NA
1251,3017864009,6,mg/kg,NA
1252,3017864008,6,mg/kg,NA
1253,3017864007,6,mg/kg,NA
1254,3017864006,0,mg/kg,NA
1255,3017864005,0,mg/kg,NA
1256,3017864004,0,mg/kg,NA
1257,3017864003,60,mg/kg,NA
1258,3017864002,60,mg/kg,NA
1259,3017864001,60,mg/kg,NA
1260,3017863030,20,mg/kg,NA
1261,3017863028,20,mg/kg,NA
1262,3017863027,6,mg/kg,NA
1263,3017863026,6,mg/kg,NA
1264,3017863025,6,mg/kg,NA
1265,3017863024,0,mg/kg,NA
1266,3017863023,0,mg/kg,NA
1267,3017863022,0,mg/kg,NA
1268,3017863021,50,mg/kg,NA
1269,3017863020,50,mg/kg,NA
1270,3017863019,50,mg/kg,NA
1271,3017863018,15,mg/kg,NA
1272,3017863017,15,mg/kg,NA
1273,3017863016,15,mg/kg,NA
1274,3017863015,5,mg/kg,NA
1275,3017863014,5,mg/kg,NA
1276,3017863013,5,mg/kg,NA
1277,3017863012,0,mg/kg,NA
1278,3017863011,0,mg/kg,NA
1279,3017863010,0,mg/kg,NA
1280,3017863009,50,mg/kg,NA
1281,3017863008,50,mg/kg,NA
1282,3017863006,15,mg/kg,NA
1283,3017863005,15,mg/kg,NA
1284,3017863004,15,mg/kg,NA
1285,3017863003,5,mg/kg,NA
1286,3017863002,5,mg/kg,NA
1287,3017863001,5,mg/kg,NA
1288,3017862030,0,mg/kg,NA
1289,3017862029,0,mg/kg,NA
1290,3017862028,0,mg/kg,NA
1291,3017861014,50,mg/kg,NA
1292,3017861013,50,mg/kg,NA
1293,3017861012,50,mg/kg,NA
1294,3017861011,15,mg/kg,NA
1295,3017861010,15,mg/kg,NA
1296,3017861009,15,mg/kg,NA
1297,3017861008,5,mg/kg,NA
1298,3017861007,5,mg/kg,NA
1299,3017861006,5,mg/kg,NA
1300,3017861005,0,mg/kg,NA
1301,3017861004,0,mg/kg,NA
1302,3017861003,0,mg/kg,NA
1303,3017861002,50,mg/kg,NA
1304,3017861001,50,mg/kg,NA
1305,3017860030,50,mg/kg,NA
1306,3017860029,15,mg/kg,NA
1307,3017860028,15,mg/kg,NA
1308,3017860027,15,mg/kg,NA
1309,3017860026,5,mg/kg,NA
1310,3017860025,5,mg/kg,NA
1311,3017860024,5,mg/kg,NA
1312,3017860023,0,mg/kg,NA
1313,3017860022,0,mg/kg,NA
1314,3017860021,0,mg/kg,NA
1315,3017860002,300,mg/kg,NA
1316,3017860001,50,mg/kg,NA
1317,3017859030,50,mg/kg,NA
1318,3017859029,50,mg/kg,NA
1319,3017859028,15,mg/kg,NA
1320,3017859027,15,mg/kg,NA
1321,3017859026,15,mg/kg,NA
1322,3017859025,5,mg/kg,NA
1323,3017859024,5,mg/kg,NA
1324,3017859023,5,mg/kg,NA
1325,3017859022,0,mg/kg,NA
1326,3017859021,0,mg/kg,NA
1327,3017859020,0,mg/kg,NA
1328,3017859019,50,mg/kg,NA
1329,3017859018,50,mg/kg,NA
1330,3017859017,50,mg/kg,NA
1331,3017859016,15,mg/kg,NA
1332,3017859015,15,mg/kg,NA
1333,3017859014,15,mg/kg,NA
1334,3017859013,5,mg/kg,NA
1335,3017859012,5,mg/kg,NA
1336,3017859011,5,mg/kg,NA
1337,3017859010,0,mg/kg,NA
1338,3017859009,0,mg/kg,NA
1339,3017859008,0,mg/kg,NA
1340,3017859007,50,mg/kg,NA
1341,3017859006,50,mg/kg,NA
1342,3017859005,50,mg/kg,NA
1343,3017859004,15,mg/kg,NA
1344,3017859003,15,mg/kg,NA
1345,3017859002,15,mg/kg,NA
1346,3017859001,5,mg/kg,NA
1347,3017858030,5,mg/kg,NA
1348,3017858029,5,mg/kg,NA
1349,3017858028,0,mg/kg,NA
1350,3017858027,0,mg/kg,NA
1351,3017858026,0,mg/kg,NA
1352,3017858025,50,mg/kg,NA
1353,3017858024,50,mg/kg,NA
1354,3017858023,50,mg/kg,NA
1355,3017858022,15,mg/kg,NA
1356,3017858021,15,mg/kg,NA
1357,3017858020,15,mg/kg,NA
1358,3017858019,5,mg/kg,NA
1359,3017858018,5,mg/kg,NA
1360,3017858017,5,mg/kg,NA
1361,3017858016,0,mg/kg,NA
1362,3017858015,0,mg/kg,NA
1363,3017858014,0,mg/kg,NA
1364,3017857028,30,mg/kg,NA
1365,3017857027,30,mg/kg,NA
1366,3017857026,30,mg/kg,NA
1367,3017857025,10,mg/kg,NA
1368,3017857024,10,mg/kg,NA
1369,3017857023,10,mg/kg,NA
1370,3017857022,3,mg/kg,NA
1371,3017857021,3,mg/kg,NA
1372,3017857020,3,mg/kg,NA
1373,3017857019,0,mg/kg,NA
1374,3017857018,0,mg/kg,NA
1375,3017857017,0,mg/kg,NA
1376,3017857016,30,mg/kg,NA
1377,3017857015,30,mg/kg,NA
1378,3017857014,30,mg/kg,NA
1379,3017857013,10,mg/kg,NA
1380,3017857012,10,mg/kg,NA
1381,3017857011,10,mg/kg,NA
1382,3017857010,3,mg/kg,NA
1383,3017857009,3,mg/kg,NA
1384,3017857008,3,mg/kg,NA
1385,3017857007,0,mg/kg,NA
1386,3017857006,0,mg/kg,NA
1387,3017857005,0,mg/kg,NA
1388,3017854019,300,mg/kg,NA
1389,3017854018,300,mg/kg,NA
1390,3017854017,300,mg/kg,NA
1391,3017854016,100,mg/kg,NA
1392,3017854015,100,mg/kg,NA
1393,3017854014,100,mg/kg,NA
1394,3017854013,30,mg/kg,NA
1395,3017854012,30,mg/kg,NA
1396,3017854011,30,mg/kg,NA
1397,3017854010,0,mg/kg,NA
1398,3017854009,0,mg/kg,NA
1399,3017854008,0,mg/kg,NA
1400,3017854007,300,mg/kg,NA
1401,3017854006,300,mg/kg,NA
1402,3017854005,300,mg/kg,NA
1403,3017854004,100,mg/kg,NA
1404,3017854003,100,mg/kg,NA
1405,3017854002,100,mg/kg,NA
1406,3017854001,30,mg/kg,NA
1407,3017853030,30,mg/kg,NA
1408,3017853029,30,mg/kg,NA
1409,3017853028,0,mg/kg,NA
1410,3017853027,0,mg/kg,NA
1411,3017853026,0,mg/kg,NA
1412,3017853025,150,mg/kg,NA
1413,3017853024,450,mg/kg,NA
1414,3017853023,450,mg/kg,NA
1415,3017853022,450,mg/kg,NA
1416,3017853021,150,mg/kg,NA
1417,3017853020,150,mg/kg,NA
1418,3017853019,150,mg/kg,NA
1419,3017853018,45,mg/kg,NA
1420,3017853017,45,mg/kg,NA
1421,3017853016,45,mg/kg,NA
1422,3017853015,0,mg/kg,NA
1423,3017853014,0,mg/kg,NA
1424,3017853013,0,mg/kg,NA
1425,3017853012,450,mg/kg,NA
1426,3017853011,450,mg/kg,NA
1427,3017853010,450,mg/kg,NA
1428,3017853009,150,mg/kg,NA
1429,3017853008,150,mg/kg,NA
1430,3017853007,150,mg/kg,NA
1431,3017853006,45,mg/kg,NA
1432,3017853005,45,mg/kg,NA
1433,3017853004,45,mg/kg,NA
1434,3017853003,0,mg/kg,NA
1435,3017853002,0,mg/kg,NA
1436,3017853001,0,mg/kg,NA
1437,3017852030,300,mg/kg,NA
1438,3017852028,30,mg/kg,NA
1439,3017852027,30,mg/kg,NA
1440,3017852026,30,mg/kg,NA
1441,3017852025,10,mg/kg,NA
1442,3017852024,10,mg/kg,NA
1443,3017852023,10,mg/kg,NA
1444,3017852022,3,mg/kg,NA
1445,3017852021,3,mg/kg,NA
1446,3017852020,3,mg/kg,NA
1447,3017852019,0,mg/kg,NA
1448,3017852018,0,mg/kg,NA
1449,3017852017,0,mg/kg,NA
1450,3017852016,30,mg/kg,NA
1451,3017852015,30,mg/kg,NA
1452,3017852014,30,mg/kg,NA
1453,3017852013,10,mg/kg,NA
1454,3017852012,10,mg/kg,NA
1455,3017852011,10,mg/kg,NA
1456,3017852010,3,mg/kg,NA
1457,3017852009,3,mg/kg,NA
1458,3017852008,3,mg/kg,NA
1459,3017852007,0,mg/kg,NA
1460,3017852006,0,mg/kg,NA
1461,3017852005,0,mg/kg,NA
1462,3017852004,300,mg/kg,NA
1463,3017852003,300,mg/kg,NA
1464,3017852002,300,mg/kg,NA
1465,3017852001,100,mg/kg,NA
1466,3017851030,100,mg/kg,NA
1467,3017851029,100,mg/kg,NA
1468,3017851028,30,mg/kg,NA
1469,3017851027,30,mg/kg,NA
1470,3017851026,30,mg/kg,NA
1471,3017851025,0,mg/kg,NA
1472,3017851024,0,mg/kg,NA
1473,3017851023,0,mg/kg,NA
1474,3017851022,300,mg/kg,NA
1475,3017851021,300,mg/kg,NA
1476,3017851020,300,mg/kg,NA
1477,3017851019,100,mg/kg,NA
1478,3017851018,100,mg/kg,NA
